"nuts_code","ref_year","gdp","city_name","metabolite_name","daily_mean_concentration"
"FI1C5",2018,5071540000,"Lappeenranta","MDMA",14.49
"FI1C5",2018,5071540000,"Lappeenranta","amphetamine",69.7
"FI1C5",2018,5071540000,"Lappeenranta","cocaine",2.57
"FI1C5",2018,5071540000,"Lappeenranta","methamphetamine",8.1
"FI1D5",2018,2585950000,"Kokkola","MDMA",2.98
"FI1D5",2018,2585950000,"Kokkola","amphetamine",25.15
"FI1D5",2018,2585950000,"Kokkola","cocaine",0.83
"FI1D5",2018,2585950000,"Kokkola","methamphetamine",1.59
"FI1D7",2018,6835180000,"Rovaniemi","MDMA",31.76
"FI1D7",2018,6835180000,"Rovaniemi","amphetamine",138.61
"FI1D7",2018,6835180000,"Rovaniemi","cocaine",3.59
"FI1D7",2018,6835180000,"Rovaniemi","methamphetamine",5.72
"FI1D8",2018,2356330000,"Kajaani","MDMA",7.05
"FI1D8",2018,2356330000,"Kajaani","amphetamine",35.63
"FI1D8",2018,2356330000,"Kajaani","cocaine",0.36
"FI1D8",2018,2356330000,"Kajaani","methamphetamine",3.24
"FI1D9",2018,14191400000,"Oulu","MDMA",16.81
"FI1D9",2018,14191400000,"Oulu","amphetamine",69.35
"FI1D9",2018,14191400000,"Oulu","cocaine",2.75
"FI1D9",2018,14191400000,"Oulu","methamphetamine",2.66
"FI200",2018,1286200000,"Mariehamn","MDMA",18.9
"FI200",2018,1286200000,"Mariehamn","amphetamine",57.43
"FI200",2018,1286200000,"Mariehamn","cocaine",23.98
"FI200",2018,1286200000,"Mariehamn","methamphetamine",1.09
"CH013",2018,47633620000,"Geneva","MDMA",40.98
"CH013",2018,47633620000,"Geneva","amphetamine",10
"CH013",2018,47633620000,"Geneva","cocaine",600.44
"CH021",2018,71445660000,"Berne","MDMA",28.05
"CH021",2018,71445660000,"Berne","amphetamine",37.4
"CH021",2018,71445660000,"Berne","cocaine",499.92
"CH033",2018,38622160000,"Basel","MDMA",22.92
"CH033",2018,38622160000,"Basel","amphetamine",37.03
"CH033",2018,38622160000,"Basel","cocaine",585.35
"CH040",2018,138235500000,"Zurich","MDMA",73.4
"CH040",2018,138235500000,"Zurich","amphetamine",51.76
"CH040",2018,138235500000,"Zurich","cocaine",855.96
"CH055",2018,33764220000,"St. Gallen Hofen","MDMA",41.54
"CH055",2018,33764220000,"St. Gallen Hofen","amphetamine",47.57
"CH055",2018,33764220000,"St. Gallen Hofen","cocaine",708.34
"BE100",2019,87369660000,"Brussels","MDMA",28.65
"BE100",2019,87369660000,"Brussels","amphetamine",46.52
"BE100",2019,87369660000,"Brussels","cocaine",454.56
"BE100",2019,87369660000,"Brussels","methamphetamine",9.83
"BE211",2019,52803910000,"Antwerp Zuid","MDMA",119.24
"BE211",2019,52803910000,"Antwerp Zuid","amphetamine",302.02
"BE211",2019,52803910000,"Antwerp Zuid","cocaine",1275.66
"BE211",2019,52803910000,"Antwerp Zuid","methamphetamine",28.98
"BE255",2019,5121360000,"Oostende","MDMA",25.96
"BE255",2019,5121360000,"Oostende","amphetamine",291.64
"BE255",2019,5121360000,"Oostende","cocaine",249.38
"BE255",2019,5121360000,"Oostende","methamphetamine",1.58
"CZ010",2019,61469810000,"Prague (2)","MDMA",93.78
"CZ010",2019,61469810000,"Prague (2)","amphetamine",81.29
"CZ010",2019,61469810000,"Prague (2)","cannabis",140.77
"CZ010",2019,61469810000,"Prague (2)","cocaine",477.92
"CZ010",2019,61469810000,"Prague (2)","methamphetamine",726.87
"CZ064",2019,24433420000,"Brno","cannabis",41.98
"CZ064",2019,24433420000,"Brno","cocaine",41.76
"CZ080",2019,20143250000,"Ostrava","MDMA",25.14
"CZ080",2019,20143250000,"Ostrava","amphetamine",48.67
"CZ080",2019,20143250000,"Ostrava","cannabis",56.3
"CZ080",2019,20143250000,"Ostrava","cocaine",27.41
"CZ080",2019,20143250000,"Ostrava","methamphetamine",601.16
"DK011",2019,58522770000,"Copenhagen","MDMA",36.91
"DK011",2019,58522770000,"Copenhagen","amphetamine",74.27
"DK011",2019,58522770000,"Copenhagen","cocaine",599.71
"DK011",2019,58522770000,"Copenhagen","methamphetamine",23.68
"DE142",2019,8200470000,"Dresden","MDMA",8
"DE142",2019,8200470000,"Dresden","amphetamine",35.44
"DE142",2019,8200470000,"Dresden","cocaine",28.14
"DE142",2019,8200470000,"Dresden","methamphetamine",171.07
"DE144",2019,10430130000,"Chemnitz","MDMA",5.96
"DE144",2019,10430130000,"Chemnitz","amphetamine",12.01
"DE144",2019,10430130000,"Chemnitz","cocaine",13.26
"DE144",2019,10430130000,"Chemnitz","methamphetamine",276
"DE212",2019,126673680000,"Munich G","MDMA",17.09
"DE212",2019,126673680000,"Munich G","amphetamine",26.18
"DE212",2019,126673680000,"Munich G","cocaine",235.7
"DE212",2019,126673680000,"Munich G","methamphetamine",8.01
"DEA52",2019,25110130000,"Dortmund","MDMA",15.34
"DEA52",2019,25110130000,"Dortmund","amphetamine",188.83
"DEA52",2019,25110130000,"Dortmund","cocaine",374.78
"DEA52",2019,25110130000,"Dortmund","methamphetamine",0
"DEG01",2019,9074810000,"Erfurt","MDMA",10.61
"DEG01",2019,9074810000,"Erfurt","amphetamine",45.73
"DEG01",2019,9074810000,"Erfurt","cocaine",52.03
"DEG01",2019,9074810000,"Erfurt","methamphetamine",251.75
"EL303",2019,31523570000,"Athens","MDMA",6.36
"EL303",2019,31523570000,"Athens","cannabis",52.56
"EL303",2019,31523570000,"Athens","cocaine",55.91
"EL303",2019,31523570000,"Athens","methamphetamine",11.32
"EL305",2019,10542060000,"Eleusis","MDMA",0.83
"EL305",2019,10542060000,"Eleusis","cannabis",21.46
"EL305",2019,10542060000,"Eleusis","cocaine",16.43
"EL305",2019,10542060000,"Eleusis","methamphetamine",0.97
"ES114",2019,21720800000,"Santiago","MDMA",15.04
"ES114",2019,21720800000,"Santiago","amphetamine",10.04
"ES114",2019,21720800000,"Santiago","cannabis",120.06
"ES114",2019,21720800000,"Santiago","cocaine",500.54
"ES114",2019,21720800000,"Santiago","methamphetamine",0
"ES300",2019,243889400000,"Madrid VdlV","MDMA",9.07
"ES300",2019,243889400000,"Madrid VdlV","amphetamine",0
"ES300",2019,243889400000,"Madrid VdlV","cannabis",88.68
"ES300",2019,243889400000,"Madrid VdlV","cocaine",504.86
"ES300",2019,243889400000,"Madrid VdlV","methamphetamine",6.64
"ES511",2019,180560200000,"Barcelona","MDMA",54.76
"ES511",2019,180560200000,"Barcelona","amphetamine",32.27
"ES511",2019,180560200000,"Barcelona","cannabis",149.76
"ES511",2019,180560200000,"Barcelona","cocaine",700.3
"ES511",2019,180560200000,"Barcelona","methamphetamine",106.83
"ES522",2019,16135200000,"Castellon","MDMA",12.36
"ES522",2019,16135200000,"Castellon","amphetamine",0
"ES522",2019,16135200000,"Castellon","cannabis",84.28
"ES522",2019,16135200000,"Castellon","cocaine",714.41
"ES522",2019,16135200000,"Castellon","methamphetamine",0
"FR101",2019,236143100000,"Paris Seine Centre","MDMA",27.14
"FR101",2019,236143100000,"Paris Seine Centre","amphetamine",0
"FR101",2019,236143100000,"Paris Seine Centre","cannabis",93.67
"FR101",2019,236143100000,"Paris Seine Centre","cocaine",273.54
"FR101",2019,236143100000,"Paris Seine Centre","methamphetamine",0
"FRI12",2019,58972200000,"Bordeaux I","MDMA",36.89
"FRI12",2019,58972200000,"Bordeaux I","amphetamine",0
"FRI12",2019,58972200000,"Bordeaux I","cannabis",171.25
"FRI12",2019,58972200000,"Bordeaux I","cocaine",256.76
"FRI12",2019,58972200000,"Bordeaux I","methamphetamine",0
"HR050",2019,19163550000,"Zagreb","MDMA",36.5
"HR050",2019,19163550000,"Zagreb","amphetamine",145.67
"HR050",2019,19163550000,"Zagreb","cannabis",186.13
"HR050",2019,19163550000,"Zagreb","cocaine",395.55
"HR050",2019,19163550000,"Zagreb","methamphetamine",0
"ITC4C",2019,185440930000,"Milan","MDMA",6.45
"ITC4C",2019,185440930000,"Milan","amphetamine",3.56
"ITC4C",2019,185440930000,"Milan","cannabis",35.68
"ITC4C",2019,185440930000,"Milan","cocaine",236.55
"ITC4C",2019,185440930000,"Milan","methamphetamine",18.76
"ITH10",2019,26112740000,"Bozen","MDMA",4.84
"ITH10",2019,26112740000,"Bozen","amphetamine",1.83
"ITH10",2019,26112740000,"Bozen","cannabis",48.9
"ITH10",2019,26112740000,"Bozen","cocaine",377.79
"ITH10",2019,26112740000,"Bozen","methamphetamine",0
"LT011",2019,20916900000,"Vilnius","MDMA",39.67
"LT011",2019,20916900000,"Vilnius","amphetamine",32.32
"LT011",2019,20916900000,"Vilnius","cocaine",75.56
"LT011",2019,20916900000,"Vilnius","methamphetamine",31.28
"LT022",2019,10063050000,"Kaunas","MDMA",31.79
"LT022",2019,10063050000,"Kaunas","amphetamine",43.07
"LT022",2019,10063050000,"Kaunas","cocaine",65.32
"LT022",2019,10063050000,"Kaunas","methamphetamine",36.93
"LT023",2019,5373520000,"Klaipeda","MDMA",43.15
"LT023",2019,5373520000,"Klaipeda","amphetamine",19.36
"LT023",2019,5373520000,"Klaipeda","cocaine",88.63
"LT023",2019,5373520000,"Klaipeda","methamphetamine",8.22
"NL321",2019,11938640000,"Amsterdam","MDMA",287.44
"NL321",2019,11938640000,"Amsterdam","amphetamine",164.43
"NL321",2019,11938640000,"Amsterdam","cannabis",260.78
"NL321",2019,11938640000,"Amsterdam","cocaine",986.15
"NL321",2019,11938640000,"Amsterdam","methamphetamine",31.49
"NL414",2019,43312360000,"Eindhoven","MDMA",119.67
"NL414",2019,43312360000,"Eindhoven","cannabis",129.81
"NL414",2019,43312360000,"Eindhoven","cocaine",545.42
"AT121",2019,8855510000,"Purgstall","MDMA",4.41
"AT121",2019,8855510000,"Purgstall","amphetamine",13.74
"AT121",2019,8855510000,"Purgstall","cannabis",30.6
"AT121",2019,8855510000,"Purgstall","cocaine",22.03
"AT121",2019,8855510000,"Purgstall","methamphetamine",1.48
"AT212",2019,3629030000,"Region Millstättersee","MDMA",5.63
"AT212",2019,3629030000,"Region Millstättersee","amphetamine",2.57
"AT212",2019,3629030000,"Region Millstättersee","cannabis",31.5
"AT212",2019,3629030000,"Region Millstättersee","cocaine",55.47
"AT212",2019,3629030000,"Region Millstättersee","methamphetamine",0
"AT221",2019,23593740000,"Graz","MDMA",17.39
"AT221",2019,23593740000,"Graz","amphetamine",26.67
"AT221",2019,23593740000,"Graz","cannabis",59.61
"AT221",2019,23593740000,"Graz","cocaine",154.19
"AT221",2019,23593740000,"Graz","methamphetamine",5.68
"AT224",2019,8710790000,"Kapfenberg","MDMA",24.23
"AT224",2019,8710790000,"Kapfenberg","amphetamine",30.69
"AT224",2019,8710790000,"Kapfenberg","cannabis",65.7
"AT224",2019,8710790000,"Kapfenberg","cocaine",64.72
"AT224",2019,8710790000,"Kapfenberg","methamphetamine",1.65
"AT332",2019,14927820000,"Innsbruck","MDMA",23.51
"AT332",2019,14927820000,"Innsbruck","amphetamine",19.23
"AT332",2019,14927820000,"Innsbruck","cannabis",81.48
"AT332",2019,14927820000,"Innsbruck","cocaine",329.97
"AT332",2019,14927820000,"Innsbruck","methamphetamine",1.91
"AT342",2019,14158270000,"Wasserverband Hofsteig","MDMA",11.91
"AT342",2019,14158270000,"Wasserverband Hofsteig","amphetamine",18.08
"AT342",2019,14158270000,"Wasserverband Hofsteig","cannabis",81.01
"AT342",2019,14158270000,"Wasserverband Hofsteig","cocaine",215.76
"AT342",2019,14158270000,"Wasserverband Hofsteig","methamphetamine",1.62
"PL213",2019,18198910000,"Krakow P","MDMA",26.79
"PL213",2019,18198910000,"Krakow P","amphetamine",65.9
"PL213",2019,18198910000,"Krakow P","cannabis",27.96
"PL213",2019,18198910000,"Krakow P","cocaine",46.57
"PL213",2019,18198910000,"Krakow P","methamphetamine",2.7
"PT11A",2019,34579850000,"Porto","MDMA",21.38
"PT11A",2019,34579850000,"Porto","amphetamine",2
"PT11A",2019,34579850000,"Porto","cannabis",53.01
"PT11A",2019,34579850000,"Porto","cocaine",264.35
"PT11A",2019,34579850000,"Porto","methamphetamine",0
"SI032",2019,6089020000,"Maribor","MDMA",20.07
"SI032",2019,6089020000,"Maribor","amphetamine",17.69
"SI032",2019,6089020000,"Maribor","cannabis",59.52
"SI032",2019,6089020000,"Maribor","cocaine",237.5
"SI032",2019,6089020000,"Maribor","methamphetamine",0.83
"SI034",2019,5315070000,"Velenje","MDMA",10.15
"SI034",2019,5315070000,"Velenje","amphetamine",83.94
"SI034",2019,5315070000,"Velenje","cannabis",90
"SI034",2019,5315070000,"Velenje","cocaine",156.62
"SI034",2019,5315070000,"Velenje","methamphetamine",0
"SI037",2019,3335080000,"Novo mesto","MDMA",8.77
"SI037",2019,3335080000,"Novo mesto","amphetamine",13.02
"SI037",2019,3335080000,"Novo mesto","cannabis",71.83
"SI037",2019,3335080000,"Novo mesto","cocaine",259.59
"SI037",2019,3335080000,"Novo mesto","methamphetamine",0
"SI041",2019,18122110000,"Ljubljana","MDMA",26.33
"SI041",2019,18122110000,"Ljubljana","amphetamine",20.31
"SI041",2019,18122110000,"Ljubljana","cannabis",103.53
"SI041",2019,18122110000,"Ljubljana","cocaine",429.71
"SI041",2019,18122110000,"Ljubljana","methamphetamine",16.54
"SI044",2019,2644200000,"Koper","MDMA",11.76
"SI044",2019,2644200000,"Koper","amphetamine",8.22
"SI044",2019,2644200000,"Koper","cannabis",101.12
"SI044",2019,2644200000,"Koper","cocaine",592.73
"SI044",2019,2644200000,"Koper","methamphetamine",0.47
"SK010",2019,26785170000,"Bratislava C","cannabis",33.69
"SK010",2019,26785170000,"Bratislava C","cocaine",69.94
"SK021",2019,10982990000,"Piestany","cannabis",27.68
"SK021",2019,10982990000,"Piestany","cocaine",33.19
"FI1B1",2019,95372380000,"Helsinki","MDMA",44.06
"FI1B1",2019,95372380000,"Helsinki","amphetamine",201.6
"FI1B1",2019,95372380000,"Helsinki","cocaine",73.81
"FI1B1",2019,95372380000,"Helsinki","methamphetamine",33.23
"FI1C1",2019,19352250000,"Turku","MDMA",29.26
"FI1C1",2019,19352250000,"Turku","amphetamine",137.17
"FI1C1",2019,19352250000,"Turku","cocaine",11.07
"FI1C1",2019,19352250000,"Turku","methamphetamine",12.97
"SE110",2019,150229780000,"Stockholm (2)","MDMA",27.49
"SE110",2019,150229780000,"Stockholm (2)","amphetamine",446.94
"SE110",2019,150229780000,"Stockholm (2)","cocaine",211.23
"SE110",2019,150229780000,"Stockholm (2)","methamphetamine",13.72
"SE121",2019,16563910000,"Uppsala","MDMA",17.24
"SE121",2019,16563910000,"Uppsala","amphetamine",114.48
"SE121",2019,16563910000,"Uppsala","cocaine",62.27
"SE121",2019,16563910000,"Uppsala","methamphetamine",1.93
"CH013",2019,50083790000,"Geneva","MDMA",27.68
"CH013",2019,50083790000,"Geneva","amphetamine",8.34
"CH013",2019,50083790000,"Geneva","cannabis",217.04
"CH013",2019,50083790000,"Geneva","cocaine",676.89
"CH013",2019,50083790000,"Geneva","methamphetamine",9.51
"CH021",2019,75541110000,"Berne","MDMA",18.65
"CH021",2019,75541110000,"Berne","amphetamine",54.7
"CH021",2019,75541110000,"Berne","cannabis",21.35
"CH021",2019,75541110000,"Berne","cocaine",485.85
"CH021",2019,75541110000,"Berne","methamphetamine",20.27
"CH033",2019,40820360000,"Basel","MDMA",21.94
"CH033",2019,40820360000,"Basel","amphetamine",35.16
"CH033",2019,40820360000,"Basel","cannabis",18.37
"CH033",2019,40820360000,"Basel","cocaine",716.63
"CH033",2019,40820360000,"Basel","methamphetamine",37.37
"CH040",2019,142202870000,"Zurich","MDMA",53.66
"CH040",2019,142202870000,"Zurich","amphetamine",58.11
"CH040",2019,142202870000,"Zurich","cannabis",140.2
"CH040",2019,142202870000,"Zurich","cocaine",890.94
"CH040",2019,142202870000,"Zurich","methamphetamine",64.53
"CH055",2019,35847710000,"St. Gallen Hofen","MDMA",28.61
"CH055",2019,35847710000,"St. Gallen Hofen","amphetamine",61.84
"CH055",2019,35847710000,"St. Gallen Hofen","cannabis",13.31
"CH055",2019,35847710000,"St. Gallen Hofen","cocaine",909.82
"CH055",2019,35847710000,"St. Gallen Hofen","methamphetamine",12.73
"TR100",2019,206580380000,"Istanbul (II-VII)","MDMA",33.09
"TR100",2019,206580380000,"Istanbul (II-VII)","amphetamine",3.46
"TR100",2019,206580380000,"Istanbul (II-VII)","cannabis",9.25
"TR100",2019,206580380000,"Istanbul (II-VII)","cocaine",36.22
"TR100",2019,206580380000,"Istanbul (II-VII)","methamphetamine",16.2
"TR621",2019,13183760000,"Adana","MDMA",14.51
"TR621",2019,13183760000,"Adana","amphetamine",0.54
"TR621",2019,13183760000,"Adana","cannabis",15.9
"TR621",2019,13183760000,"Adana","cocaine",3.11
"BE100",2020,83321850000,"Brussels","MDMA",22.28
"BE100",2020,83321850000,"Brussels","amphetamine",55.99
"BE100",2020,83321850000,"Brussels","cocaine",474.2
"BE100",2020,83321850000,"Brussels","methamphetamine",11.39
"BE211",2020,50545140000,"Antwerp Zuid","MDMA",79.38
"BE211",2020,50545140000,"Antwerp Zuid","amphetamine",346.74
"BE211",2020,50545140000,"Antwerp Zuid","cocaine",1174.88
"BE211",2020,50545140000,"Antwerp Zuid","methamphetamine",39.01
"CZ010",2020,58671750000,"Prague (2)","MDMA",36.18
"CZ010",2020,58671750000,"Prague (2)","amphetamine",39.08
"CZ010",2020,58671750000,"Prague (2)","cannabis",90.35
"CZ010",2020,58671750000,"Prague (2)","cocaine",267.94
"CZ010",2020,58671750000,"Prague (2)","methamphetamine",327.64
"CZ041",2020,3658020000,"Karlovy Vary","MDMA",10.49
"CZ041",2020,3658020000,"Karlovy Vary","amphetamine",31.78
"CZ041",2020,3658020000,"Karlovy Vary","cannabis",100.54
"CZ041",2020,3658020000,"Karlovy Vary","cocaine",63.51
"CZ041",2020,3658020000,"Karlovy Vary","methamphetamine",388.75
"CZ080",2020,18888130000,"Ostrava","MDMA",16.77
"CZ080",2020,18888130000,"Ostrava","amphetamine",76.6
"CZ080",2020,18888130000,"Ostrava","cannabis",70.68
"CZ080",2020,18888130000,"Ostrava","cocaine",45.4
"CZ080",2020,18888130000,"Ostrava","methamphetamine",702.94
"DE142",2020,8079780000,"Dresden","MDMA",16.94
"DE142",2020,8079780000,"Dresden","amphetamine",28.32
"DE142",2020,8079780000,"Dresden","cocaine",42.14
"DE142",2020,8079780000,"Dresden","methamphetamine",201.51
"DE144",2020,10188210000,"Chemnitz","MDMA",11.66
"DE144",2020,10188210000,"Chemnitz","amphetamine",19.73
"DE144",2020,10188210000,"Chemnitz","cocaine",27.34
"DE144",2020,10188210000,"Chemnitz","methamphetamine",328.95
"DE212",2020,122791920000,"Munich G","MDMA",14.38
"DE212",2020,122791920000,"Munich G","amphetamine",14.14
"DE212",2020,122791920000,"Munich G","cocaine",191.33
"DE212",2020,122791920000,"Munich G","methamphetamine",9.3
"DE254",2020,31683630000,"Nuremberg","MDMA",5.64
"DE254",2020,31683630000,"Nuremberg","amphetamine",33.18
"DE254",2020,31683630000,"Nuremberg","cocaine",38.24
"DE254",2020,31683630000,"Nuremberg","methamphetamine",123.56
"DE600",2020,124465130000,"Hamburg (2)","MDMA",19.34
"DE600",2020,124465130000,"Hamburg (2)","amphetamine",62.51
"DE600",2020,124465130000,"Hamburg (2)","cocaine",459.17
"DE600",2020,124465130000,"Hamburg (2)","methamphetamine",7.64
"DEA52",2020,24615330000,"Dortmund","MDMA",20.61
"DEA52",2020,24615330000,"Dortmund","amphetamine",143.13
"DEA52",2020,24615330000,"Dortmund","cocaine",305.04
"DEA52",2020,24615330000,"Dortmund","methamphetamine",0
"DEE03",2020,8664380000,"Magdeburg","MDMA",19.06
"DEE03",2020,8664380000,"Magdeburg","amphetamine",114.45
"DEE03",2020,8664380000,"Magdeburg","cocaine",180.79
"DEE03",2020,8664380000,"Magdeburg","methamphetamine",142.63
"DEG01",2020,9181970000,"Erfurt","MDMA",13.06
"DEG01",2020,9181970000,"Erfurt","amphetamine",44.31
"DEG01",2020,9181970000,"Erfurt","cocaine",71.02
"DEG01",2020,9181970000,"Erfurt","methamphetamine",435.28
"EL303",2020,28736340000,"Athens","cannabis",41.56
"EL303",2020,28736340000,"Athens","methamphetamine",18.31
"EL305",2020,9565130000,"Eleusis","cannabis",18.98
"EL305",2020,9565130000,"Eleusis","methamphetamine",0
"ES114",2020,20140300000,"Santiago","MDMA",29.64
"ES114",2020,20140300000,"Santiago","amphetamine",0
"ES114",2020,20140300000,"Santiago","cannabis",92.14
"ES114",2020,20140300000,"Santiago","cocaine",610.78
"ES114",2020,20140300000,"Santiago","methamphetamine",0
"ES522",2020,14341200000,"Castellon","MDMA",3.34
"ES522",2020,14341200000,"Castellon","amphetamine",0
"ES522",2020,14341200000,"Castellon","cannabis",69.49
"ES522",2020,14341200000,"Castellon","cocaine",437.9
"ES522",2020,14341200000,"Castellon","methamphetamine",0
"FR101",2020,218238500000,"Paris Seine Centre","MDMA",32.29
"FR101",2020,218238500000,"Paris Seine Centre","amphetamine",0
"FR101",2020,218238500000,"Paris Seine Centre","cannabis",163.69
"FR101",2020,218238500000,"Paris Seine Centre","cocaine",410.58
"FR101",2020,218238500000,"Paris Seine Centre","methamphetamine",0
"HR050",2020,17640650000,"Zagreb","MDMA",41.38
"HR050",2020,17640650000,"Zagreb","amphetamine",1013.84
"HR050",2020,17640650000,"Zagreb","cannabis",228.93
"HR050",2020,17640650000,"Zagreb","cocaine",510.24
"HR050",2020,17640650000,"Zagreb","methamphetamine",6.14
"ITC4C",2020,176237530000,"Milan","MDMA",2.47
"ITC4C",2020,176237530000,"Milan","amphetamine",0
"ITC4C",2020,176237530000,"Milan","cannabis",47.64
"ITC4C",2020,176237530000,"Milan","cocaine",401.44
"ITC4C",2020,176237530000,"Milan","methamphetamine",11.09
"ITH10",2020,24348130000,"Bozen","MDMA",2.03
"ITH10",2020,24348130000,"Bozen","amphetamine",1.99
"ITH10",2020,24348130000,"Bozen","cannabis",33.86
"ITH10",2020,24348130000,"Bozen","cocaine",333.1
"ITH10",2020,24348130000,"Bozen","methamphetamine",1.32
"LT011",2020,21386240000,"Vilnius","MDMA",31.83
"LT011",2020,21386240000,"Vilnius","amphetamine",50.62
"LT011",2020,21386240000,"Vilnius","cocaine",70.99
"LT011",2020,21386240000,"Vilnius","methamphetamine",1.71
"LT022",2020,10280930000,"Kaunas","MDMA",20.7
"LT022",2020,10280930000,"Kaunas","amphetamine",52.39
"LT022",2020,10280930000,"Kaunas","cocaine",65.35
"LT022",2020,10280930000,"Kaunas","methamphetamine",6.37
"LT023",2020,5353310000,"Klaipeda","MDMA",14.42
"LT023",2020,5353310000,"Klaipeda","amphetamine",23.11
"LT023",2020,5353310000,"Klaipeda","cocaine",89.91
"LT023",2020,5353310000,"Klaipeda","methamphetamine",3.34
"NL321",2020,12017310000,"Amsterdam","MDMA",137.89
"NL321",2020,12017310000,"Amsterdam","amphetamine",107.6
"NL321",2020,12017310000,"Amsterdam","cannabis",247.53
"NL321",2020,12017310000,"Amsterdam","cocaine",768.64
"NL321",2020,12017310000,"Amsterdam","methamphetamine",26.53
"NL414",2020,43712290000,"Eindhoven","MDMA",101.21
"NL414",2020,43712290000,"Eindhoven","amphetamine",271.53
"NL414",2020,43712290000,"Eindhoven","cannabis",135.44
"NL414",2020,43712290000,"Eindhoven","cocaine",522.95
"NL414",2020,43712290000,"Eindhoven","methamphetamine",26.61
"AT121",2020,8407580000,"Purgstall","MDMA",4.64
"AT121",2020,8407580000,"Purgstall","amphetamine",23.77
"AT121",2020,8407580000,"Purgstall","cannabis",38.96
"AT121",2020,8407580000,"Purgstall","cocaine",24.39
"AT121",2020,8407580000,"Purgstall","methamphetamine",1.32
"AT212",2020,3573890000,"Region Millstättersee","MDMA",7
"AT212",2020,3573890000,"Region Millstättersee","amphetamine",6.16
"AT212",2020,3573890000,"Region Millstättersee","cannabis",31.63
"AT212",2020,3573890000,"Region Millstättersee","cocaine",75.72
"AT212",2020,3573890000,"Region Millstättersee","methamphetamine",5.48
"AT221",2020,22691980000,"Graz","MDMA",14.14
"AT221",2020,22691980000,"Graz","amphetamine",29.27
"AT221",2020,22691980000,"Graz","cannabis",50.69
"AT221",2020,22691980000,"Graz","cocaine",138.22
"AT221",2020,22691980000,"Graz","methamphetamine",7.27
"AT224",2020,8513680000,"Kapfenberg","MDMA",18.57
"AT224",2020,8513680000,"Kapfenberg","amphetamine",26.45
"AT224",2020,8513680000,"Kapfenberg","cannabis",60.49
"AT224",2020,8513680000,"Kapfenberg","cocaine",146.46
"AT224",2020,8513680000,"Kapfenberg","methamphetamine",1.14
"AT332",2020,14178300000,"Innsbruck","MDMA",22.47
"AT332",2020,14178300000,"Innsbruck","amphetamine",17.55
"AT332",2020,14178300000,"Innsbruck","cannabis",61.49
"AT332",2020,14178300000,"Innsbruck","cocaine",320.67
"AT332",2020,14178300000,"Innsbruck","methamphetamine",3.69
"AT335",2020,11840750000,"Kufstein","MDMA",34.88
"AT335",2020,11840750000,"Kufstein","amphetamine",14.2
"AT335",2020,11840750000,"Kufstein","cannabis",59.41
"AT335",2020,11840750000,"Kufstein","cocaine",404.04
"AT335",2020,11840750000,"Kufstein","methamphetamine",2.12
"AT342",2020,13857760000,"Wasserverband Hofsteig","MDMA",6.52
"AT342",2020,13857760000,"Wasserverband Hofsteig","amphetamine",24.26
"AT342",2020,13857760000,"Wasserverband Hofsteig","cannabis",79.34
"AT342",2020,13857760000,"Wasserverband Hofsteig","cocaine",196.67
"AT342",2020,13857760000,"Wasserverband Hofsteig","methamphetamine",1.8
"PL213",2020,18095350000,"Krakow P","MDMA",30.72
"PL213",2020,18095350000,"Krakow P","amphetamine",71.39
"PL213",2020,18095350000,"Krakow P","cannabis",29.88
"PL213",2020,18095350000,"Krakow P","cocaine",53.96
"PL213",2020,18095350000,"Krakow P","methamphetamine",1.67
"PT11A",2020,32700880000,"Porto","MDMA",21.33
"PT11A",2020,32700880000,"Porto","amphetamine",0
"PT11A",2020,32700880000,"Porto","cannabis",63.21
"PT11A",2020,32700880000,"Porto","cocaine",329.85
"PT11A",2020,32700880000,"Porto","methamphetamine",0
"SI032",2020,5904840000,"Maribor","MDMA",8.73
"SI032",2020,5904840000,"Maribor","amphetamine",4.44
"SI032",2020,5904840000,"Maribor","cocaine",139.68
"SI032",2020,5904840000,"Maribor","methamphetamine",0
"SI034",2020,5051070000,"Velenje","MDMA",6.14
"SI034",2020,5051070000,"Velenje","amphetamine",95.79
"SI034",2020,5051070000,"Velenje","cocaine",148.13
"SI034",2020,5051070000,"Velenje","methamphetamine",0.97
"SI037",2020,3251470000,"Novo mesto","MDMA",2.72
"SI037",2020,3251470000,"Novo mesto","amphetamine",2.66
"SI037",2020,3251470000,"Novo mesto","cocaine",107.44
"SI037",2020,3251470000,"Novo mesto","methamphetamine",0
"SI041",2020,18055110000,"Ljubljana","MDMA",102.52
"SI041",2020,18055110000,"Ljubljana","amphetamine",14.06
"SI041",2020,18055110000,"Ljubljana","cocaine",336.05
"SI041",2020,18055110000,"Ljubljana","methamphetamine",1.12
"SI044",2020,2417460000,"Koper","MDMA",3.79
"SI044",2020,2417460000,"Koper","amphetamine",0
"SI044",2020,2417460000,"Koper","cocaine",320.99
"SI044",2020,2417460000,"Koper","methamphetamine",0.41
"FI196",2020,8002590000,"Pori","MDMA",17.44
"FI196",2020,8002590000,"Pori","amphetamine",78.45
"FI196",2020,8002590000,"Pori","cocaine",3.74
"FI196",2020,8002590000,"Pori","methamphetamine",1.49
"FI1B1",2020,94011170000,"Helsinki","MDMA",40.13
"FI1B1",2020,94011170000,"Helsinki","amphetamine",261.38
"FI1B1",2020,94011170000,"Helsinki","cocaine",81.98
