,Year,Metabolite,Site ID,Country_x,City,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Weekday mean,Weekend mean,Daily mean,nuts_code,GEO (Codes),GEO (Labels),GDP (M EUR),Country_y
137,2024,cocaine,FI014,FI,Lappeenranta,6.67,6.76,9.88,12.28,12.08,9.36,5.95,6.46,10.9,9.0,FI1C5,FI1C5,Etelä-Karjala,5029.33,FI
138,2024,cocaine,FI015,FI,Mariehamn,9.53,7.69,15.88,17.9,51.04,13.34,6.47,7.9,24.54,17.41,FI200,FI200,Åland,1632.98,FI
139,2024,cocaine,FI017,FI,Oulu,21.22,25.14,27.47,41.77,39.51,29.44,21.7,22.69,34.55,29.47,FI1D9,FI1D9,Pohjois-Pohjanmaa,18300.29,FI
140,2024,cocaine,FI019,FI,Pori,18.85,22.49,17.2,25.11,24.91,21.8,17.4,19.58,22.25,21.11,FI196,FI196,Satakunta,9763.24,FI
141,2024,cocaine,FI022,FI,Rovaniemi,12.1,20.07,26.68,14.71,11.97,13.71,10.04,14.07,16.77,15.61,FI1D7,FI1D7,Lappi,8252.0,FI
142,2024,cocaine,FI027,FI,Turku,63.24,72.2,78.31,134.95,155.18,78.17,56.44,63.96,111.65,91.21,FI1C1,FI1C1,Varsinais-Suomi,22820.39,FI
143,2024,cocaine,HR001,HR,Split,254.62,291.25,178.87,271.33,242.45,205.08,187.3,244.39,224.43,232.99,HR035,HR035,Splitsko-dalmatinska županija,7803.49,HR
144,2024,cocaine,HR002,HR,Zagreb,701.45,562.9,629.84,,869.36,610.63,532.24,598.86,703.28,677.38,HR050,HR050,Grad Zagreb,29116.76,HR
145,2024,cocaine,HU001,HU,Budapest,194.37,289.93,281.45,502.95,442.54,276.44,,226.22,375.85,311.72,HU110,HU110,Budapest,80200.67,HU
146,2024,cocaine,IE001,IE,Dublin,637.81,706.43,802.23,869.41,1117.36,1262.67,732.86,692.37,1012.92,875.54,IE061,IE061,Dublin,279799.6,IE
147,2024,cocaine,LT001,LT,Kaunas,212.63,232.17,279.55,402.47,217.66,270.02,165.64,203.48,292.43,254.31,LT022,LT022,Kauno apskritis,15855.97,LT
148,2024,cocaine,LT002,LT,Klaipeda,122.38,117.47,123.84,161.89,242.8,235.68,144.99,128.28,191.05,164.15,LT023,LT023,Klaipėdos apskritis,8111.49,LT
149,2024,cocaine,LT003,LT,Vilnius,141.15,151.68,143.09,120.87,128.9,261.29,236.53,176.45,163.54,169.07,LT011,LT011,Vilniaus apskritis,36173.71,LT
150,2024,cocaine,LU002,LU,Luxembourg,475.26,395.21,456.44,510.43,586.82,472.86,598.33,489.6,506.63,499.33,LU000,LU000,Luxembourg,86180.28,LU
151,2024,cocaine,NL001,NL,Amsterdam,1279.78,1153.27,1150.3,1177.34,1361.33,1183.42,1138.49,1190.51,1218.1,1206.28,NL321,NL321,Kop van Noord-Holland,16678.58,NL
152,2024,cocaine,NL002,NL,Eindhoven,629.54,683.21,741.79,869.36,1046.87,986.51,711.92,674.89,911.13,809.89,NL414,NL414,Zuidoost-Noord-Brabant,63114.07,NL
153,2024,cocaine,NL012,NL,Zwolle,396.29,396.21,458.65,606.95,591.66,508.25,490.75,427.75,541.38,492.68,NL213,NL213,Twente,33948.84,NL
154,2024,cocaine,PT003,PT,Porto,254.28,331.23,421.6,443.36,549.45,546.13,362.99,316.17,490.14,415.58,PT11A,PT11A,Área Metropolitana do Porto,46966.66,PT
155,2024,cocaine,RO001,RO,Bucharest,207.96,165.86,158.37,203.78,272.92,227.48,164.39,179.4,215.64,200.11,RO321,RO321,Bucureşti,94002.78,RO
156,2024,cocaine,SE003,SE,Karlstad,84.51,87.86,94.34,149.86,150.76,89.62,103.4,91.93,121.15,108.62,SE313,SE313,Gävleborgs län,10971.02,SE
157,2024,cocaine,SE005,SE,Stockholm (2),327.13,318.44,355.39,461.75,502.44,378.74,275.75,307.1,424.58,374.23,SE110,SE110,Stockholms län,179239.89,SE
158,2024,cocaine,SI002,SI,Koper,718.4,669.26,557.55,630.21,813.43,505.15,689.88,692.52,626.59,654.84,SI044,SI044,Obalno-kraška,3453.46,SI
159,2024,cocaine,SI003,SI,Kranj,256.88,552.6,437.06,593.53,565.3,367.01,320.53,376.67,490.73,441.84,SI042,SI042,Gorenjska,5559.74,SI
160,2024,cocaine,SI004,SI,Ljubljana,625.29,612.57,634.86,980.5,710.36,583.65,701.81,646.55,727.34,692.72,SI041,SI041,Osrednjeslovenska,26920.69,SI
161,2024,cocaine,SI005,SI,Maribor,299.59,327.6,305.9,741.25,817.61,366.0,277.4,301.53,557.69,447.91,SI032,SI032,Podravska,8635.78,SI
162,2024,cocaine,SI007,SI,Novo mesto,298.04,224.78,361.56,349.69,368.45,378.46,251.24,258.02,364.54,318.89,SI037,SI037,Jugovzhodna Slovenija,4274.12,SI
163,2024,cocaine,SI008,SI,Velenje,215.67,197.06,223.97,342.45,352.55,233.23,245.94,219.56,288.05,258.7,SI034,SI034,Savinjska,7108.66,SI
164,2024,cocaine,SK002,SK,Bratislava C,267.39,262.35,284.27,387.2,456.75,320.09,239.5,256.41,362.08,316.79,SK010,SK010,Bratislavský kraj,36496.5,SK
165,2024,cocaine,SK004,SK,Piestany,39.8,46.92,47.66,51.12,98.73,77.77,59.88,48.86,68.82,60.27,SK021,SK021,Trnavský kraj,14997.09,SK
166,2024,cocaine,TR002,TR,Ankara,12.44,14.81,13.56,14.32,14.94,12.45,18.14,15.13,13.82,14.38,TR510,TR510,Ankara,131357.81,TR
167,2024,cocaine,TR004,TR,Istanbul (II-VII),41.16,37.9,33.49,41.04,54.93,51.58,34.21,37.76,45.26,42.05,TR100,TR100,İstanbul,365742.18,TR
168,2024,ketamine,BE002,BE,Antwerp Zuid,87.89,56.11,85.17,92.68,73.33,49.04,56.03,66.67,75.06,71.46,BE211,BE211,Arr. Antwerpen,67609.83,BE
169,2024,ketamine,BE007,BE,Brussels,28.31,40.22,42.19,68.35,45.25,41.47,37.84,35.46,49.32,43.38,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,108152.97,BE
170,2024,ketamine,CY005,CY,Nicosia (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CY000,CY000,Kýpros,34770.17,CY
171,2024,ketamine,CZ001,CZ,Brno,2.16,2.12,3.97,5.1,5.84,3.67,3.87,2.72,4.65,3.82,CZ064,CZ064,Jihomoravský kraj,34861.31,CZ
172,2024,ketamine,CZ003,CZ,Karlovy Vary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CZ041,CZ041,Karlovarský kraj,5381.52,CZ
173,2024,ketamine,CZ004,CZ,Ostrava,3.01,0.24,1.94,1.46,2.33,1.6,0.24,1.16,1.83,1.55,CZ080,CZ080,Moravskoslezský kraj,27398.34,CZ
174,2024,ketamine,CZ005,CZ,Plzen,1.73,2.37,2.7,3.14,2.45,2.06,2.42,2.17,2.59,2.41,CZ032,CZ032,Plzeňský kraj,15512.85,CZ
175,2024,ketamine,CZ006,CZ,Prague (2),9.68,9.99,10.9,24.34,15.99,13.31,10.88,10.18,16.14,13.59,CZ010,CZ010,Hlavní město Praha,86596.18,CZ
176,2024,ketamine,DK001,DK,Aalborg,24.09,28.94,38.02,35.73,36.06,28.53,21.36,24.8,34.58,30.39,DK014,DK014,Bornholm,1684.4,DK
177,2024,ketamine,DK002,DK,Aarhus,1.71,3.61,1.95,4.44,4.62,5.95,1.55,2.29,4.24,3.4,DK042,DK042,Østjylland,51837.47,DK
178,2024,ketamine,DK003,DK,Copenhagen,30.55,29.36,28.73,52.32,36.95,28.32,27.88,29.26,36.58,33.44,DK011,DK011,Byen København,76296.4,DK
179,2024,ketamine,DK006,DK,Odense,4.92,5.14,4.62,9.58,8.15,10.27,7.85,5.97,8.15,7.22,DK031,DK031,Fyn,23636.72,DK
180,2024,ketamine,FI002,FI,Helsinki,8.4,10.54,9.39,12.86,10.27,11.55,8.94,9.29,11.02,10.28,FI1B1,FI1B1,Helsinki-Uusimaa,108495.71,FI
181,2024,ketamine,FI027,FI,Turku,4.42,4.29,5.64,5.76,5.54,5.23,6.91,5.21,5.54,5.4,FI1C1,FI1C1,Varsinais-Suomi,22820.39,FI
182,2024,ketamine,FR005,FR,Paris Seine Centre,14.22,12.58,12.54,13.01,24.08,22.8,10.98,12.6,18.11,15.75,FR101,FR101,Paris,279937.5,FR
183,2024,ketamine,HR001,HR,Split,13.43,13.05,12.57,14.19,10.01,12.51,12.39,12.96,12.32,12.59,HR035,HR035,Splitsko-dalmatinska županija,7803.49,HR
184,2024,ketamine,HU001,HU,Budapest,229.98,16.76,17.75,26.6,20.33,15.12,,158.91,19.95,79.5,HU110,HU110,Budapest,80200.67,HU
185,2024,ketamine,IE001,IE,Dublin,34.05,35.39,38.42,38.54,58.67,64.48,34.92,34.78,50.03,43.49,IE061,IE061,Dublin,279799.6,IE
186,2024,ketamine,LT001,LT,Kaunas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LT022,LT022,Kauno apskritis,15855.97,LT
187,2024,ketamine,LT002,LT,Klaipeda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LT023,LT023,Klaipėdos apskritis,8111.49,LT
188,2024,ketamine,LT003,LT,Vilnius,4.84,5.48,4.78,1.96,2.11,6.98,5.17,5.16,3.96,4.48,LT011,LT011,Vilniaus apskritis,36173.71,LT
189,2024,ketamine,LU002,LU,Luxembourg,14.47,11.73,14.75,11.09,10.95,8.91,14.92,13.71,11.43,12.4,LU000,LU000,Luxembourg,86180.28,LU
190,2024,ketamine,NL001,NL,Amsterdam,147.57,144.54,155.5,121.16,120.79,129.77,106.13,132.75,131.8,132.21,NL321,NL321,Kop van Noord-Holland,16678.58,NL
191,2024,ketamine,NL002,NL,Eindhoven,82.09,75.29,85.65,104.83,92.25,110.8,84.48,80.62,98.38,90.77,NL414,NL414,Zuidoost-Noord-Brabant,63114.07,NL
192,2024,ketamine,NL012,NL,Zwolle,21.22,25.58,14.33,30.72,68.04,29.41,17.8,21.53,35.62,29.59,NL213,NL213,Twente,33948.84,NL
193,2024,ketamine,PT003,PT,Porto,0.37,0.01,0.01,2.86,2.85,0.5,0.01,0.13,1.55,0.94,PT11A,PT11A,Área Metropolitana do Porto,46966.66,PT
194,2024,ketamine,RO001,RO,Bucharest,10.8,9.75,9.48,9.26,13.24,15.05,10.6,10.38,11.76,11.17,RO321,RO321,Bucureşti,94002.78,RO
195,2024,ketamine,SE003,SE,Karlstad,2.48,4.38,7.74,5.1,3.65,2.73,1.94,2.93,4.8,4.0,SE313,SE313,Gävleborgs län,10971.02,SE
196,2024,ketamine,SE005,SE,Stockholm (2),12.74,14.13,13.02,18.89,18.15,13.95,13.85,13.57,16.0,14.96,SE110,SE110,Stockholms län,179239.89,SE
197,2024,ketamine,SI002,SI,Koper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI044,SI044,Obalno-kraška,3453.46,SI
198,2024,ketamine,SI003,SI,Kranj,1.01,1.41,1.1,4.0,0.94,0.89,0.98,1.13,1.73,1.48,SI042,SI042,Gorenjska,5559.74,SI
199,2024,ketamine,SI004,SI,Ljubljana,11.85,6.2,9.48,10.91,8.72,7.6,1.85,6.64,9.18,8.09,SI041,SI041,Osrednjeslovenska,26920.69,SI
200,2024,ketamine,SI005,SI,Maribor,1.03,1.03,2.16,1.53,1.61,1.04,1.12,1.06,1.58,1.36,SI032,SI032,Podravska,8635.78,SI
201,2024,ketamine,SI007,SI,Novo mesto,0.92,1.05,1.02,7.81,1.32,1.03,0.9,0.96,2.79,2.01,SI037,SI037,Jugovzhodna Slovenija,4274.12,SI
202,2024,ketamine,SI008,SI,Velenje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI034,SI034,Savinjska,7108.66,SI
203,2024,ketamine,SK002,SK,Bratislava C,4.48,4.86,4.97,7.31,4.72,7.14,3.6,4.32,6.04,5.3,SK010,SK010,Bratislavský kraj,36496.5,SK
204,2024,ketamine,SK004,SK,Piestany,1.22,4.91,3.04,1.84,4.74,0.64,1.89,2.67,2.56,2.61,SK021,SK021,Trnavský kraj,14997.09,SK
205,2024,methamphetamine,BE002,BE,Antwerp Zuid,84.74,72.92,85.68,200.68,63.72,67.5,82.33,80.0,104.39,93.94,BE211,BE211,Arr. Antwerpen,67609.83,BE
206,2024,methamphetamine,BE007,BE,Brussels,19.62,32.17,83.5,35.52,33.66,43.04,34.31,28.7,48.93,40.26,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,108152.97,BE
207,2024,methamphetamine,CY005,CY,Nicosia (2),8.19,6.39,11.22,28.22,13.98,3.85,3.91,6.16,14.32,10.82,CY000,CY000,Kýpros,34770.17,CY
208,2024,methamphetamine,CZ001,CZ,Brno,388.88,360.93,376.52,448.59,456.52,482.54,408.71,386.18,441.04,417.53,CZ064,CZ064,Jihomoravský kraj,34861.31,CZ
209,2024,methamphetamine,CZ003,CZ,Karlovy Vary,321.78,482.48,387.71,346.0,400.89,354.19,310.61,371.63,372.2,371.95,CZ041,CZ041,Karlovarský kraj,5381.52,CZ
210,2024,methamphetamine,CZ004,CZ,Ostrava,540.99,520.3,603.92,601.51,599.79,573.31,599.49,553.59,594.63,577.04,CZ080,CZ080,Moravskoslezský kraj,27398.34,CZ
211,2024,methamphetamine,CZ005,CZ,Plzen,475.68,422.35,493.3,470.49,473.66,427.16,630.37,509.47,466.15,484.72,CZ032,CZ032,Plzeňský kraj,15512.85,CZ
212,2024,methamphetamine,CZ006,CZ,Prague (2),382.16,420.06,341.33,505.46,403.05,409.78,397.93,400.05,414.9,408.54,CZ010,CZ010,Hlavní město Praha,86596.18,CZ
213,2024,methamphetamine,DK001,DK,Aalborg,4.3,3.62,3.75,3.78,4.51,5.78,4.11,4.01,4.45,4.26,DK014,DK014,Bornholm,1684.4,DK
214,2024,methamphetamine,DK002,DK,Aarhus,1.95,7.8,3.89,17.78,7.28,2.89,5.41,5.06,7.96,6.72,DK042,DK042,Østjylland,51837.47,DK
215,2024,methamphetamine,DK003,DK,Copenhagen,24.77,22.38,24.19,29.53,23.88,26.84,26.04,24.4,26.11,25.38,DK011,DK011,Byen København,76296.4,DK
216,2024,methamphetamine,DK006,DK,Odense,1.48,1.07,1.06,0.89,1.85,1.99,2.17,1.57,1.45,1.5,DK031,DK031,Fyn,23636.72,DK
217,2024,methamphetamine,FI002,FI,Helsinki,23.66,24.18,20.4,21.53,21.31,25.42,23.7,23.85,22.16,22.89,FI1B1,FI1B1,Helsinki-Uusimaa,108495.71,FI
218,2024,methamphetamine,FI007,FI,Kajaani,2.15,2.16,2.66,2.79,2.22,2.85,2.71,2.34,2.63,2.51,FI1D8,FI1D8,Kainuu,2742.53,FI
219,2024,methamphetamine,FI009,FI,Kokkola,2.52,2.56,0.87,0.84,1.19,1.56,3.77,2.95,1.12,1.9,FI1D5,FI1D5,Keski-Pohjanmaa,2973.7,FI
220,2024,methamphetamine,FI014,FI,Lappeenranta,5.13,5.35,4.04,4.52,5.28,2.53,1.72,4.07,4.09,4.08,FI1C5,FI1C5,Etelä-Karjala,5029.33,FI
221,2024,methamphetamine,FI015,FI,Mariehamn,1.94,1.6,0.31,2.62,4.15,3.54,3.1,2.21,2.65,2.46,FI200,FI200,Åland,1632.98,FI
222,2024,methamphetamine,FI017,FI,Oulu,1.8,2.15,3.54,3.78,3.31,3.26,2.24,2.06,3.47,2.87,FI1D9,FI1D9,Pohjois-Pohjanmaa,18300.29,FI
223,2024,methamphetamine,FI019,FI,Pori,0.95,3.03,2.78,2.91,1.83,1.11,2.15,2.04,2.16,2.11,FI196,FI196,Satakunta,9763.24,FI
224,2024,methamphetamine,FI022,FI,Rovaniemi,2.68,4.37,1.25,1.39,1.22,2.73,4.05,3.7,1.65,2.53,FI1D7,FI1D7,Lappi,8252.0,FI
225,2024,methamphetamine,FI027,FI,Turku,7.93,11.24,6.7,12.01,10.05,11.53,9.67,9.61,10.07,9.87,FI1C1,FI1C1,Varsinais-Suomi,22820.39,FI
226,2024,methamphetamine,FR005,FR,Paris Seine Centre,12.96,9.75,11.06,11.77,12.75,15.74,11.7,11.47,12.83,12.25,FR101,FR101,Paris,279937.5,FR
227,2024,methamphetamine,HR001,HR,Split,1.46,1.45,2.05,1.7,2.0,1.83,2.42,1.78,1.9,1.84,HR035,HR035,Splitsko-dalmatinska županija,7803.49,HR
228,2024,methamphetamine,HR002,HR,Zagreb,24.2,14.25,12.32,,152.36,57.72,48.18,28.88,74.14,45.47,HR050,HR050,Grad Zagreb,29116.76,HR
229,2024,methamphetamine,HU001,HU,Budapest,9.82,12.42,9.98,11.14,13.37,10.51,,10.68,11.25,11.01,HU110,HU110,Budapest,80200.67,HU
230,2024,methamphetamine,IE001,IE,Dublin,18.1,19.4,22.13,21.64,25.62,25.46,18.61,18.7,23.71,21.56,IE061,IE061,Dublin,279799.6,IE
231,2024,methamphetamine,LT002,LT,Klaipeda,1.71,1.54,1.69,1.64,1.34,1.36,1.14,1.46,1.51,1.49,LT023,LT023,Klaipėdos apskritis,8111.49,LT
232,2024,methamphetamine,LT003,LT,Vilnius,3.59,4.82,4.69,4.79,5.36,7.2,8.99,5.8,5.51,5.63,LT011,LT011,Vilniaus apskritis,36173.71,LT
233,2024,methamphetamine,LU002,LU,Luxembourg,1.18,0.53,0.72,1.06,1.17,7.38,4.48,2.06,2.58,2.36,LU000,LU000,Luxembourg,86180.28,LU
234,2024,methamphetamine,NL001,NL,Amsterdam,66.07,85.86,78.23,54.56,57.21,54.34,54.5,68.81,61.09,64.4,NL321,NL321,Kop van Noord-Holland,16678.58,NL
235,2024,methamphetamine,NL012,NL,Zwolle,0.97,0.74,1.19,1.64,0.95,1.61,0.91,0.87,1.35,1.14,NL213,NL213,Twente,33948.84,NL
236,2024,methamphetamine,PT003,PT,Porto,0.8,1.46,1.4,0.94,1.81,2.57,1.48,1.24,1.68,1.49,PT11A,PT11A,Área Metropolitana do Porto,46966.66,PT
237,2024,methamphetamine,RO001,RO,Bucharest,2.96,2.01,2.21,2.59,5.61,3.32,2.54,2.5,3.43,3.03,RO321,RO321,Bucureşti,94002.78,RO
238,2024,methamphetamine,SE003,SE,Karlstad,1.27,0.57,0.59,0.83,2.01,1.35,3.1,1.65,1.19,1.39,SE313,SE313,Gävleborgs län,10971.02,SE
239,2024,methamphetamine,SE005,SE,Stockholm (2),15.54,15.71,15.95,17.06,18.28,18.15,16.8,16.02,17.36,16.78,SE110,SE110,Stockholms län,179239.89,SE
240,2024,methamphetamine,SI002,SI,Koper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI044,SI044,Obalno-kraška,3453.46,SI
241,2024,methamphetamine,SI003,SI,Kranj,0.42,0.58,0.45,2.53,0.39,0.37,0.4,0.47,0.93,0.73,SI042,SI042,Gorenjska,5559.74,SI
242,2024,methamphetamine,SI004,SI,Ljubljana,5.89,6.93,4.49,3.19,3.97,3.27,4.91,5.91,3.73,4.67,SI041,SI041,Osrednjeslovenska,26920.69,SI
243,2024,methamphetamine,SI005,SI,Maribor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI032,SI032,Podravska,8635.78,SI
244,2024,methamphetamine,SI007,SI,Novo mesto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI037,SI037,Jugovzhodna Slovenija,4274.12,SI
245,2024,methamphetamine,SI008,SI,Velenje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI034,SI034,Savinjska,7108.66,SI
246,2024,methamphetamine,SK002,SK,Bratislava C,266.68,301.02,315.06,279.64,330.26,327.48,247.43,271.71,313.11,295.37,SK010,SK010,Bratislavský kraj,36496.5,SK
247,2024,methamphetamine,SK004,SK,Piestany,195.93,156.4,267.12,162.23,263.87,265.65,255.27,202.53,239.72,223.78,SK021,SK021,Trnavský kraj,14997.09,SK
248,2024,methamphetamine,TR004,TR,Istanbul (II-VII),37.23,26.64,28.93,244.58,106.64,35.31,25.6,29.82,103.86,72.13,TR100,TR100,İstanbul,365742.18,TR
249,2023,MDMA,AT001,AT,Graz,9.46,7.43,8.36,27.5,42.4,35.19,35.8,17.56,28.36,23.73,AT221,AT221,Graz,27719.27,AT
250,2023,MDMA,AT006,AT,Innsbruck,7.9,6.15,8.82,33.85,48.1,21.87,10.33,8.13,28.16,19.57,AT332,AT332,Innsbruck,17693.93,AT
251,2023,MDMA,AT007,AT,Kapfenberg,3.59,3.58,5.6,7.18,8.56,7.35,4.53,3.9,7.17,5.77,AT224,AT224,Oststeiermark,10433.51,AT
252,2023,MDMA,AT008,AT,Klagenfurt,6.39,5.46,2.8,8.36,11.79,8.41,6.4,6.09,7.84,7.09,AT211,AT211,Klagenfurt-Villach,16746.34,AT
253,2023,MDMA,AT012,AT,Kufstein,8.47,5.28,4.29,15.98,14.57,5.92,5.6,6.45,10.19,8.59,AT335,AT335,Tiroler Unterland,14970.16,AT
254,2023,MDMA,AT015,AT,Purgstall,2.95,4.94,12.55,13.79,24.73,25.33,8.26,5.38,19.1,13.22,AT121,AT121,Mostviertel-Eisenwurzen,10169.92,AT
255,2023,MDMA,AT013,AT,Region Millstättersee,3.49,5.73,2.39,1.84,3.49,4.56,3.32,4.18,3.07,3.55,AT212,AT212,Oberkärnten,5003.77,AT
256,2023,MDMA,AT017,AT,Salzburg,3.06,3.4,3.99,9.1,15.81,7.09,5.84,4.1,9.0,6.9,AT323,AT323,Salzburg und Umgebung,25463.73,AT
257,2023,MDMA,AT018,AT,Steyr,7.77,9.07,10.91,24.74,26.11,19.89,12.0,9.61,20.41,15.78,AT314,AT314,Steyr-Kirchdorf,8058.97,AT
258,2023,MDMA,AT005,AT,Wasserverband Hofsteig,4.99,3.45,4.89,6.59,7.87,5.54,5.9,4.78,6.22,5.6,AT342,AT342,Rheintal-Bodenseegebiet,16220.27,AT
259,2023,MDMA,AT020,AT,Wien,9.83,9.03,7.95,25.69,30.94,32.24,15.02,11.29,24.21,18.67,AT130,AT130,Wien,119962.6,AT
260,2023,MDMA,AT021,AT,Wiener Neustadt,8.14,5.15,7.98,12.39,18.04,12.07,,6.64,12.62,10.63,AT122,AT122,Niederösterreich-Süd,10049.81,AT
261,2023,MDMA,AT022,AT,Wildon,6.84,6.45,7.5,9.49,16.16,16.75,10.5,7.93,12.47,10.53,AT225,AT225,West- und Südsteiermark,7669.71,AT
262,2023,MDMA,BE002,BE,Antwerp Zuid,172.16,668.88,291.37,281.65,370.33,252.96,190.29,343.77,299.08,318.23,BE211,BE211,Arr. Antwerpen,66805.11,BE
263,2023,MDMA,BE007,BE,Brussels,16.74,14.91,26.72,43.39,35.57,45.49,27.29,19.65,37.79,30.02,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,103568.87,BE
264,2023,MDMA,CY005,CY,Nicosia (2),1.98,1.59,0.88,1.97,4.86,7.35,2.31,1.96,3.76,2.99,CY000,CY000,Kýpros,32439.16,CY
265,2023,MDMA,CZ001,CZ,Brno,13.0,7.94,6.66,8.36,7.12,30.33,35.15,18.7,13.12,15.51,CZ064,CZ064,Jihomoravský kraj,34959.37,CZ
266,2023,MDMA,CZ003,CZ,Karlovy Vary,26.11,13.67,27.81,14.93,6.06,0.5,0.52,13.43,12.33,12.8,CZ041,CZ041,Karlovarský kraj,5287.95,CZ
267,2023,MDMA,CZ004,CZ,Ostrava,5.9,4.54,5.16,12.76,14.47,14.8,10.37,6.94,11.8,9.71,CZ080,CZ080,Moravskoslezský kraj,26954.08,CZ
268,2023,MDMA,CZ005,CZ,Plzen,8.14,15.59,5.99,16.94,36.23,31.62,16.33,13.35,22.69,18.69,CZ032,CZ032,Plzeňský kraj,15251.14,CZ
269,2023,MDMA,DE013,DE,Chemnitz,7.31,6.21,6.52,15.7,27.69,16.97,9.47,7.66,16.72,12.84,DE144,DE144,"Ulm, Stadtkreis",12947.06,DE
270,2023,MDMA,DE014,DE,Dortmund,27.54,19.13,18.59,21.15,34.18,339.26,80.44,42.37,103.3,77.18,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",29577.58,DE
271,2023,MDMA,DE015,DE,Dresden,8.64,3.26,5.08,22.56,18.4,12.98,16.07,9.32,14.75,12.43,DE142,DE142,"Tübingen, Landkreis",9995.46,DE
272,2023,MDMA,DE017,DE,Erfurt,5.97,5.69,5.34,29.67,29.83,18.75,11.43,7.7,20.9,15.24,DEG01,DEG01,"Erfurt, Kreisfreie Stadt",10859.15,DE
273,2023,MDMA,DE028,DE,Magdeburg,9.03,8.21,25.3,27.66,44.4,11.33,14.39,10.54,27.17,20.04,DEE03,DEE03,"Magdeburg, Kreisfreie Stadt",10340.22,DE
274,2023,MDMA,DE031,DE,Munich G,5.62,2.15,5.43,25.26,35.39,24.64,14.17,7.32,22.68,16.1,DE212,DE212,"München, Kreisfreie Stadt",150229.49,DE
275,2023,MDMA,DE033,DE,Nuremberg,41.54,11.26,9.85,19.56,28.33,19.89,50.66,34.49,19.41,25.87,DE254,DE254,"Nürnberg, Kreisfreie Stadt",38630.2,DE
276,2023,MDMA,DK002,DK,Aarhus,5.33,4.45,31.71,30.95,31.98,12.54,6.92,5.57,26.79,17.7,DK042,DK042,Østjylland,50159.54,DK
277,2023,MDMA,EE005,EE,Tallinn,9.62,11.73,8.32,74.12,39.42,35.41,14.21,11.86,39.32,27.55,EE001,EE001,Põhja-Eesti,24099.04,EE
278,2023,MDMA,EE006,EE,Tartu,14.1,9.7,10.5,36.97,48.75,33.77,19.43,14.41,32.5,24.75,EE008,EE008,Lõuna-Eesti,7092.04,EE
279,2023,MDMA,ES001,ES,Barcelona,37.52,28.33,31.72,64.54,97.24,81.75,42.65,36.17,68.81,54.82,ES511,ES511,Barcelona,209563.8,ES
280,2023,MDMA,ES002,ES,Castellon,5.91,4.14,5.63,13.42,10.35,9.67,7.83,5.96,9.77,8.13,ES522,ES522,Castellón/Castelló,17662.0,ES
281,2023,MDMA,ES003,ES,Granada,27.26,30.77,57.99,111.94,199.62,80.34,44.48,34.17,112.47,78.91,ES614,ES614,Granada,20836.9,ES
282,2023,MDMA,ES004,ES,Lleida,13.65,6.47,6.98,7.94,17.82,13.51,12.02,10.71,11.56,11.2,ES513,ES513,Lleida,15081.5,ES
283,2023,MDMA,ES007,ES,Santiago,11.26,12.72,21.79,21.34,25.27,12.18,12.68,12.22,20.14,16.75,ES114,ES114,Pontevedra,25662.5,ES
284,2023,MDMA,FI002,FI,Helsinki,16.78,18.69,19.28,51.71,65.33,30.68,17.26,17.58,41.75,31.39,FI1B1,FI1B1,Helsinki-Uusimaa,108495.51,FI
285,2023,MDMA,FI027,FI,Turku,8.89,16.36,15.13,32.43,47.03,22.18,14.09,13.11,29.19,22.3,FI1C1,FI1C1,Varsinais-Suomi,22252.18,FI
286,2023,MDMA,FR005,FR,Paris Seine Centre,37.28,31.51,35.5,123.93,247.74,68.02,37.27,35.35,118.8,83.04,FR101,FR101,Paris,264481.2,FR
287,2023,MDMA,GR001,EL,Athens,3.17,5.43,4.0,3.89,4.07,4.21,3.03,3.88,4.04,3.97,EL303,EL303,Kentrikos Tomeas Athinon,38720.43,EL
288,2023,MDMA,H001,HU,Debrecen,8.26,9.33,11.18,15.52,14.7,13.77,8.83,8.81,13.79,11.66,HU321,HU321,Hajdú-Bihar,7923.53,HU
289,2023,MDMA,HR002,HR,Zagreb,18.35,15.7,14.23,13.83,40.2,65.86,22.7,18.92,33.53,27.27,HR050,HR050,Grad Zagreb,26671.22,HR
